index,used,title,channel,date,url,context,keyword
18,0,갓모드개발자임,인자왕,2023-06-08,https://www.youtube.com/watch?v=fpzLrGYIPSA,갓모드개발자임.,코딩테스트
19,0,🇰🇷(23.06.08.Thu.) 2 HOUR STUDY WITH ME/ 나도 이제 Python 개발자/ Background 🔥ASMR /스터디 윗미/코드윗미,HEODINK (공부하는 허딩크)_I'M STILL HUNGRY,2023-06-08,https://www.youtube.com/watch?v=2qXGzZ_cUUs,SUTDYWITHME #스터디윗미 #500시간코딩독학 #SelfTaughtcodingfor500hours #40대직장인자기계발 #파이썬독학 #python ...,코딩테스트
20,0,[폴아웃] 의외로 개발자도 &quot;예상한&quot; 막장 플레이,겜무,2023-06-08,https://www.youtube.com/watch?v=taz4DkIHE9w,만약 모든 상인이 없어지면 어떻게 될까? 00:00 배경 04:13 숙청 07:07 두 번째 숙청 10:08 끝.,코딩테스트
21,1,개발자의 책장 정리 | 나만의 작은 도서관 | 새 책장,장철원 머신러닝 Cheolwon Jang ML,2023-06-08,https://www.youtube.com/watch?v=Ee1N0J5ybno,새 책장에 책을 정리하는 영상입니다. 항상 공간이 부족해 바닥에 책을 쌓아놓고 살았는데 책장을 마련해서 책을 넣어보았습니다.,코딩테스트
22,0,개발자 과정,국비지원 무료교육 정보센터 ,2023-06-08,https://www.youtube.com/watch?v=r0tj5DQaCbw,안녕하세요국비지원 무료교육 정보센터입니다 국비지원 과정을 희망하시면 아래의 홈페이지 링크를 통해서 개발자 교육을 신청하실 ...,코딩테스트
23,1,토스ㅣSLASH 23 - 라운드테이블 : 토스 시니어 개발자가 말하는 커리어 패스,토스,2023-06-08,https://www.youtube.com/watch?v=Y96tr9SVNy8,"평균 경력 10년의 TPO와 서버 개발자들은 토스에서 어떤 성취를 이뤘고, 또 어떤 고민을 하고 있을까요? 토스 제품의 기반이 되는 ...",코딩테스트
24,0,산맥 부대 개발자 실태(자세한건 설명에서),로블리치,2023-06-08,https://www.youtube.com/watch?v=hzzQXTbSvUI,일단 제가 당한 일이 전 그냥 진짜로 서있었어요 근데 개발자가 갑자기 절 죽인거에요 그래서 저도 죽였는데 개가 절 부사관에서 맨 ...,코딩테스트
25,0,개발자 형 키보드 풀윤활 해주기 / 앱코 kn10c 노뿌 무접점 / 풀영상 댓글 링크!,Wk,2023-06-08,https://www.youtube.com/watch?v=GC9A1eTdSHk,현직 개발자로 일하는 형님이 사용중인 앱코 무접점 키보드입니다 공임비 안받고 공임비보다 비싼 밥 얻어먹으려고 했는데 공임비를 ...,코딩테스트
26,0,개발자 형 키보드 풀윤활 해주기 / 앱코 kn10c 노뿌 무접점,Wk,2023-06-08,https://www.youtube.com/watch?v=dYb1s4Pm_-k,윤활작업문의 https://open.kakao.com/o/sY5SO1df 현직 개발자로 일하는 형님이 사용중인 앱코 무접점 키보드입니다 공임비 안받고 ...,코딩테스트
27,1,IT 개발자의 스위스 독일 이민,디지털 노마드 Sammy,2023-06-08,https://www.youtube.com/watch?v=GUwmldPf6K4,통신업계 웹개발 5년차 미혼 스위스 이민 가능하기 위해서는? 영어 IELTS 6.5 이상 가능할 경우 스위스에서 영어로 수업하는 IT대학원 ...,코딩테스트
28,0,외식 프랜차이즈 메뉴개발자가 하는일,육대리 : 육아하며 사업하는 이대리,2023-06-08,https://www.youtube.com/watch?v=XR4vcTgaOrA,안녕하세요! 프랜차이즈 메뉴개발자 6년차 육대리에요! 호텔조리학과 학생들께 도움이 되고자 찍어봤어요. 첫 유튜브 촬영이라 많이 ...,코딩테스트
29,0,"KT 에이블스쿨 4기 모집! 기업이 원하는 AI개발자, DX컨설턴트가 되고 싶다면 지금 도전하세요!",대한상공회의소 인재개발TV,2023-06-08,https://www.youtube.com/watch?v=tRi1ObgGA2k,"기업 실무형 교육 그 자체. 취업은 덤. 함께 만들어가는 Learning Journey, 에.이.블.스.쿨! 기업이 원하는 AI개발자, DX컨설턴트가 되고 ...",코딩테스트
30,0,11. 통합개발환경과 내부개발자플랫폼 (박준성 박사 • KOSTA 회장),한국디지털비즈니스지원센터,2023-06-08,https://www.youtube.com/watch?v=GCQPJ774QXI,디지털비즈니스 #소프트웨어 #SW #인력양성 #SW개발 #교육 #디지털변환 #Serverless #서버리스컴퓨팅 #SeverlessComputing ...,코딩테스트
31,0,"KT 에이블스쿨 4기 모집! 기업이 원하는 AI개발자, DX컨설턴트가 되고 싶다면 지금 도전하세요!",대한상공회의소 인재개발TV,2023-06-08,https://www.youtube.com/watch?v=G6MrFE1hH84,"기업 실무형 교육 그 자체. 취업은 덤. 함께 만들어가는 Learning Journey, 에.이.블.스.쿨! 기업이 원하는 AI개발자, DX컨설턴트가 되고 ...",코딩테스트
32,0,[개옆디옆서점📕] 개발자의 끝은 해커??????,개발자 옆 디자이너,2023-06-08,https://www.youtube.com/watch?v=zU5xVjT3oxY,풀영상 보기 https://youtu.be/JfoRKQuGBuA #교보문고 #개발책 #해커 #해커광기의랩소디 #해킹 #보안.,코딩테스트
33,0,"개발자 취업하려면 학력이 좋아야 하나요?(채용현실, 취업, 연봉)",구디아카데미,2023-06-08,https://www.youtube.com/watch?v=zQIf7OMgHcc,개발자 취업을 준비하시는 분들은 학력을 고려하지 않을 수가 없죠. 학력때문에 고민하는 분들에게 유용한 정보가 되길 바랍니다!,코딩테스트
34,0,게임 개발자에게 서든어택 대해서 물어 봤습니다,솔로TV,2023-06-07,https://www.youtube.com/watch?v=wRqB8KDyfJc,서든#서든어택#서든랭크전#솔로티비.,코딩테스트
35,0,프랑스 파리 출장 #1 | 위워크 개발자 브이로그 | 처음이지만 괜찮아 | 일끝나고 에펠탑 앞 노상,판교셉,2023-06-07,https://www.youtube.com/watch?v=3bavPYMFLa4,하 편집 힘들어따 2편 가능할까..!,코딩테스트
36,0,자면서 듣기만 해도 CS 공부 개발자 면접 준비 끝. 국제 명문 고글과 도도리아에 함께! [02 -Linked List],TeamDiivelop,2023-06-07,https://www.youtube.com/watch?v=eFD_1QjOX0s,자면서 cs 지식 쌓기 개발자 면접 준비는 이걸로 끝내세요 그냥 자기 전에 편하게 들으세요 단순한 문장과 반복되는 키워드는 당신의 ...,코딩테스트
37,0,[브라운더스트2] 개발자 메모 - 무한 뽑기 소개와 이벤트 미션,브라운더스트2 공식유튜브,2023-06-07,https://www.youtube.com/watch?v=kwke9pGWGPs,High-end 2D 그래픽 브라운더스트2 무한 뽑기 컨텐츠 소개! FBT를 기념하여 진행되는 특별한 미션과 함께 누구나 시도횟수 제한 없이 ...,코딩테스트
38,0,[세븐나이츠2] 오늘은 7시에 개발자 라이브 볼께요 ㅎㅎ,아일린8초,2023-06-07,https://www.youtube.com/watch?v=EfXnFdzn6Xc,세븐나이츠2 #세나2 #sevenknights2 안녕하세요 반갑습니다 행복세나중인 아일린8초입니다~* 구독과 좋아요는 사랑입니다♥ 무탑 ...,코딩테스트
39,0,베이비몬스터 Scars To Your Beautiful 음악을 제거했더니 (AI 개발자 Ver.),AI뮤직 | AIMusic,2023-06-07,https://www.youtube.com/watch?v=UkmQe8HKA8w,[AI MR RemovedㅣAI 엠알 제거] AI개발자가 직접 음악을 제거한 BABYMONSTER - 'Scars To Your Beautiful' COVER (Clean Ver.),코딩테스트
40,0,세븐나이츠2 개발자 라이브#10,세븐나이츠 TV,2023-06-07,https://www.youtube.com/watch?v=uPCTeuxzpB0,세븐나이츠2 개발자 라이브#10 - 세븐나이츠2 단장님과 소통하는 개발자 라이브 방송 - 2023년 6월 8일 업데이트 내용 대공개!,코딩테스트
41,0,개빡치는 고전게임.. 개발자 딱 대 [고양이 마리오],새로미의 게임채널,2023-06-07,https://www.youtube.com/watch?v=HG1UutKDiBY,인생이 너무 평온하세요? 시간으로 화를 사는 아주 간단한 방법이 여기있습니다.,코딩테스트
42,0,분노의 질주 &#39;신의 눈&#39; 개발자 천재 해커 램지(나탈리 엠마뉴엘) 찾기,영퀴방,2023-06-07,https://www.youtube.com/watch?v=mcXIw1e9_Ag,영퀴방 #분노의질주 #패스트앤퓨리어스 #shorts #나탈리엠마뉴엘 #왕좌의게임 #해커 #천재 #개발자 #신의눈 - 이 콘텐츠는 인공지능 ...,코딩테스트
43,1,개발자가 바라보는 애플 비전 프로,개발하는남자,2023-06-07,https://www.youtube.com/watch?v=LDOSRd58vUA,안녕하세요 오랜만에 영상으로 인사드립니다. 그간 어떤 작업으로인해 영상을 만들지 못했는데. 이번에 애플 비전 프로 보고 영상을 ...,코딩테스트
44,0,"개발자 아닌 초보도 따라할 수 있다.  맥, 맥북에 패키지 관리 homebrew(홈브루) 설치",happiness,2023-06-07,https://www.youtube.com/watch?v=btCQSUJz43M,xcode command line tools 설치 링크 https://mac.install.guide/commandlinetools/4.html.,코딩테스트
45,1,"개발자가 보는 애플 비젼프로와 메타퀘스트, 홀로렌즈의 비교",POLYART STUDIO,2023-06-07,https://www.youtube.com/watch?v=csTh7Jzt0Eg,"실감 콘텐츠 제작자 입장이지만, 그리 전문적이지는 않은, 애플 비젼 프로에 대한 남들 리뷰를 리뷰하기...입니다. 1. 기존 메타퀘스트 ...",코딩테스트
46,1,당근마켓 백엔드 개발자 영입정보에 대한  C/C++ 개발자의 추측성 해설,널널한 개발자 TV,2023-06-07,https://www.youtube.com/watch?v=-DI0mHOB5Qc,현재 모 대학 2학년에 재학 중인 분의 요청으로 만든 영상입니다. 잘 모르지만 아는 척 하는 영상이오니 참고만 하시기 바랍니다.,코딩테스트
47,0,[개옆디옆서점📕] 개발자가 싫어하는 책 표지??,개발자 옆 디자이너,2023-06-07,https://www.youtube.com/watch?v=r9aSDAaTw94,풀영상 보기 https://youtu.be/JfoRKQuGBuA #교보문고 #개발책 #개발자 #디자이너.,코딩테스트
48,0,인생 2회차에 개발자 능력을 얻었다?! : 신들의전쟁,터킹,2023-06-07,https://www.youtube.com/watch?v=zXuOjPipfWs,터킹 #마인크래프트 #신들의전쟁 안녕하세요 터킹입니다 터청자분들 모두 터하~ 터킹의 생방송 보는곳: ...,코딩테스트
49,0,MBC 메타버스 개발자 양성과정,에이아이아카데미,2023-06-07,https://www.youtube.com/watch?v=YY8zu3EyEow,mbc #국비지원 #언리얼엔진 #유니티 #3dmodeling #games #게임 이 모든걸 배우고 싶다면? www.mbcmeta.kr.,코딩테스트
50,1,메타버스 개발자의 삶 - CTO 김명현(Zio)님🌸,엘리펀트,2023-06-07,https://www.youtube.com/watch?v=E2CuumLTDUE,"벚꽃이 흐드러지게 핀 3월의 끝자락, 엘리펀트 3월호의 주인공은 올림플래닛의 불꽃 카리스마 CTO 김명현(Zio)님 입니다       엘리 ...",코딩테스트
51,0,"[브라보 K-사이언티스트] 대한민국 로봇 경쟁력의 원천이 되다, 휴보(HUBO) 개발자 - 로봇공학자 오준호 / YTN 사이언스",YTN 사이언스,2023-06-07,https://www.youtube.com/watch?v=eqQP-vRPzBY,오준호 / 'R' 로봇 기업 최고기술책임자 대한민국을 이끌어간 과학계의 주역들을 만나 그들의 이야기를 듣고 응원하는 '브라보 ...,코딩테스트
52,0,게임 개발자 이름을 외우는 이유,우짤스터,2023-06-07,https://www.youtube.com/watch?v=JUfqvoxUN3A,"shorts 이 콘텐츠는 인공지능 가상 연기자 서비스, 타입캐스트를 활용하여 제작되었습니다. 출연진: 류은,지안,상우,세진,준호 This ...",코딩테스트
53,0,아는 만큼 보이는 크롬 개발자 도구 - Lighthouse,제주코딩베이스캠프,2023-06-07,https://www.youtube.com/watch?v=SgyeaEc_CKY,프론트엔드 개발자라면 알아야 할 크롬 개발자 도구를 함께 배워봅시다 [공식문서] https://developer.chrome.com/docs/devtools/,코딩테스트
54,0,[Java] 초보 개발자가 많이 하는 실수 12탄 - 배열과 ArrayList의 차이에 따른 활용법,인천일보아카데미,2023-06-07,https://www.youtube.com/watch?v=ptWfPG9pO5U,인천일보아카데미 튜터가 직접 알려주는 '초보 개발자가 많이 하는 실수'! 12탄은 '배열과 ArrayList의 차이에 따른 활용법' 입니다.,코딩테스트
55,0,아는 만큼 보이는 크롬 개발자 도구 - 네트워크,제주코딩베이스캠프,2023-06-07,https://www.youtube.com/watch?v=d63YnKfEa_k,프론트엔드 개발자라면 알아야 할 크롬 개발자 도구를 함께 배워봅시다 [공식문서] https://developer.chrome.com/docs/devtools/,코딩테스트
56,0,디아블로 IV ㅣ 개발자 출시 영상,Fall in All Games,2023-06-07,https://www.youtube.com/watch?v=bLkyXoyq5Zg,자막 기능을 켜 주세요.,코딩테스트
57,0,디아블로 IV | 개발자 출시 영상,디아블로,2023-06-07,https://www.youtube.com/watch?v=XyeaxgP9Ars,"이번 디아블로 IV 출시를 기념하여, 디아블로 총괄 매니저 로드 퍼거슨과 디아블로 IV 게임 디렉터 조 셜리가 출시를 축하하는 메시지를 ...",코딩테스트
58,0,21년차 수학교재개발자가 말하는 엄마표 초등수학교재 선택,귀에 쏙쏙 들리는 영어: 릴리 TV,2023-06-07,https://www.youtube.com/watch?v=w3W-Fg3S9og,초등수학교재 선택법에 대한 이야기를 나눕니다. 직접 교재를 보여주시면서 알려드립니다. 책나눔 이벤트는 6월 5일부터 10일까지 ...,코딩테스트
59,1,"스타트업 개발자, 언제 뽑아야할까?",개발바닥,2023-06-06,https://www.youtube.com/watch?v=m_7J8KUsXNY,,코딩테스트
60,0,팀노바에 요즘 경력자가 많이 오는 이유,팀노바,2023-06-06,https://www.youtube.com/watch?v=RHQIsp8_7Kg,팀노바 홈페이지 https://www.teamnova.co.kr/ 노프팀장이메일 manadra@naver.com 팀노바공식연락처 010-7255-2316 팀노바 ...,코딩테스트
61,0,디지털노마드 개발자 - 69세까지 개발자로 사는 방법,프리노마드,2023-06-06,https://www.youtube.com/watch?v=L_VDFWn-o3g,디지털노마드 개발자 - 69세까지 개발자로 사는 방법.,코딩테스트
62,0,고양이 + 개발자,WORK6 : 워크식스,2023-06-06,https://www.youtube.com/watch?v=UswzgWVHtso,집에서 개발하면 눈치 보임 cs@work6.kr #고양이 #개발자.,코딩테스트
63,0,"우런 버핏는 당신의 친구, 가족, 연인입니까?개발자 면접 완벽 대비!너무 기억에 오래 남아서 전생이 기억납니다! [01 - Array]",TeamDiivelop,2023-06-06,https://www.youtube.com/watch?v=XlxGAAigHoE,면접 떄 다 대답하게 해드립니다. 자면서 틀어만 놓으세요. 단순한 문장과 키워드 반복으로 완벽 암기! 컴퓨터 싸이언스. 당신이 ...,코딩테스트
64,0,네카라쿠배당토 3곳 동시 합격한 개발자가 사용한 이력서 전략,에디의 개발 여행기,2023-06-06,https://www.youtube.com/watch?v=BITPI_nXriA,00:04 서론 01:19 오픈 소스로 문제 해결력 증명하기 03:16 오픈 소스로 커뮤니케이션 능력 증명하기 05:02 오픈 소스로 실무 적응력 ...,코딩테스트
65,0,[인터뷰] 프로그래밍 개발자로 1인지식기업하는 방법 - 정보관리기술사 임호용,1인지식기업가 양재호,2023-06-06,https://www.youtube.com/watch?v=i0ZvssKhvEU,1인지식기업레슨 - 책 정보 https://book.naver.com/bookdb/book_detail.nhn?bid=20512031 블로그 있어요~ 서로이웃 환영!,코딩테스트
66,0,하루 10분 1권 독서 법 원리 개발자,무비히어로 - Movie Hero,2023-06-06,https://www.youtube.com/watch?v=yLqmWSNYYRU,"아름답고 정의롭게 보여주는 ""무비히어로"" 웹드라마, 단편영화, 독립영화, 홍보영상 제작 광고상담 : heronewskr@naver.com #독서법 ...",코딩테스트
67,1,웨어러블 개발자의 2023년 애플 세계 개발자 컨퍼런스 발표 소감 (feat. 애플 비전 프로) | Thoughts on the announcements at WWDC 2023,정우덕(웨슬리)의 튜브박스 Wesley's Tube-Box,2023-06-06,https://www.youtube.com/watch?v=DiYaLC_Xae0,2023년 6월 6일 새벽 2시(한국시간) 애플 세계 개발자 회의가 시작되면서 다양한 신제품과 신기술 소개가 있었습니다. 애플이 증강 ...,코딩테스트
68,0,개발자집에서 혼밥 소고기랑 김치 자취생 혼밥 10분컷 자취생들은 이렇게 산다,10분식사,2023-06-06,https://www.youtube.com/watch?v=dL2dDvcqkT4,10분만에 혼밥 끝내고 다시 개발 요즘 일이 많다.,코딩테스트
69,0,[잔소리 대마왕] wwdc 2023 개발자와 세상을 바꿀것이다.,이상한 나라의 신기한 개발자,2023-06-06,https://www.youtube.com/watch?v=7p_otOMR2LU,[잔소리 대마왕] wwdc 2023 개발자와 세상을 바꿀것이다. @맴버십 가입: ...,코딩테스트
70,0,"[개옆디옆서점📕] 화성에서 온 개발자, 금성에서 온 디자이너",개발자 옆 디자이너,2023-06-06,https://www.youtube.com/watch?v=JfoRKQuGBuA,개발자와 디자이너가 서점에 가면?   2탄! [개옆디옆서점  ] 시리즈 ① https://youtu.be/r4dIowyDbgs ② ...,코딩테스트
71,0,개발자가 보고있다! 튀르키예 갓겜! COMMANDO HERO / 코만도히어로,닉스비,2023-06-06,https://www.youtube.com/watch?v=3inlCibsN_w,출발드림팀이 생각나는 갓겜이었습니다. 그러니 여러분들도 꼭 해보세요.. ━━━━━━━━━━━━━━━━━━━━━ #코만도 ...,코딩테스트
72,0,2023년 하반기 계획 // 개발자 일기 - 발로란트,발로란트,2023-06-05,https://www.youtube.com/watch?v=mUf48MWWFfE,"팀 데스매치, 진척도 업데이트 그리고 신규 감시자에 대한 최신 정보까지, 2023년 하반기 계획을 확인해 보세요. 책임 프로듀서: 애나 ...",코딩테스트
73,0,개발자가 si 프로젝트에서 일이 없는 경우가 있다.,개발자 회사생활,2023-06-05,https://www.youtube.com/watch?v=kYXNeqqxpiM,개발자가 si 프로젝트에서 일이 없는 경우가 있다. #개발자 #프로젝트 #SI프로젝트 #SM SI와 SM에서 일이 하나도 없는 경우가 ...,코딩테스트
74,0,대전 펌프트랙 #자전거타는개발자 #최Gom #최곰 #구미올마운틴클럽,최Gom,2023-06-05,https://www.youtube.com/watch?v=AmPRdXJWv-w,,코딩테스트
75,1,"대기업과 중소기업, 창과 방패의 싸움, 대기업 개발자 2편  [B급 인터뷰]",흑우촌,2023-06-05,https://www.youtube.com/watch?v=Ka-3vFiVbW8,안녕하세요 대기업 개발자 2편으로 돌아왔습니다. 우선 인터뷰에 응해주신 윤대리님 정말 감사합니다. 이번 편은 대기업 개발자 입장 ...,코딩테스트
76,0,디지털노마드 개발자 - 23년차 개발자 장용호의 스택,프리노마드,2023-06-05,https://www.youtube.com/watch?v=88Lk00o7yBU,디지털노마드 개발자 - 23년차 개발자 장용호의 스택.,코딩테스트
77,0,"웹 개발자 국비교육 1개월, 2년 뒤에 어떻게 됐을까?",코딩온 CODINGOn,2023-06-05,https://www.youtube.com/watch?v=juT8T8zEBC0,"2021년, 코딩온의 1개월 과정 수료. 2년이 흐른 2023년, 어떤 결과로 이어졌을까요?",코딩테스트
78,0,[AI개발자] 텐서란?,국비지원 무료교육 정보센터 ,2023-06-05,https://www.youtube.com/watch?v=YgfR0R81vA8,안녕하세요 국비지원 무료교육 정보센터입니다 오늘의 교육내용을 알려드리겠습니다 텐서란? / 텐서의 차원 -랭크(Rank)교육 과정 ...,코딩테스트
79,0,전직 개발자+해커 레몬상어 버튜버 데뷔,오리고기 ORIGOGI,2023-06-05,https://www.youtube.com/watch?v=Z_J8adr6nWg,"데뷔 날짜 : 2022/8/16 해당 버튜버분이 직접 언급하지 않는 이상, 방송 채팅에서 저를 언급하거나, 영상에 대한 내용으로 뇌절을 하지 ...",코딩테스트
80,0,던전 공주 시리즈 개발자 &quot;시코즘&quot;의 신작 게임! #쇼츠 #gameplay #game #gaming,노진사,2023-06-05,https://www.youtube.com/watch?v=AqwI6wuruv4,안녕하십니까 노진사 입니다 이번에 해본게임은 던전 공주 3 입니다 좋아요와 구독은 노진사 에게 큰힘이됩니다 ...,코딩테스트
81,0,뉴렉처 OT#4 프로그래머와 개발자의 차이점,뉴렉처,2023-06-05,https://www.youtube.com/watch?v=XkD7eMYQc70,뉴렉처 오프라인 입소 OT 내용 중에서 도움이 될 것 같은 부분만 올려봅니다.,코딩테스트
82,0,코스피2615.41P#코스닥#2차전지#반도체#건설기계#애플개발자회의#현충일#마감시황,TV주식의 강해,2023-06-05,https://www.youtube.com/watch?v=HaO9vIbz2Lk,"주식시장에서 맺은 소중한 인연, 평생 함께 하겠습니다] (초보자를 위한 알기쉬운 코스피,코스닥,미국 시황분석) -매일 아침 7시 : 다우/ ...",코딩테스트
83,0,흔한 개발자의 실수,한돌상사TV - 낚시용품전문점,2023-06-05,https://www.youtube.com/watch?v=TTlO5NkqSXU,신형좌대를 다 만들었다고 생각한 순간 설치하지 않은 중요한 아이템을 발견한 순간.,코딩테스트
84,0,[피앤씨솔루션] 메타버스 개발자 경진대회 개발 과제 안내,피앤씨솔루션 조명환,2023-06-05,https://www.youtube.com/watch?v=U6LREmFMIDQ,1. 메타버스 개발자 경진대회 www.metaversedev.kr 2. 피앤씨솔루션 과제 안내 bit.ly/45svvbN.,코딩테스트
85,0,성능 최적화가 궁금한 개발자라면?,프리윌린,2023-06-05,https://www.youtube.com/watch?v=6vg1giJG59s,사용자가 없다면? 성능 최적화 작업을 경험하기 힘들죠.   프리윌린 프론트엔드는 대기업 출신 파트 리더 아래 120만 이용자를 위한 ...,코딩테스트
86,0,VULTR(벌쳐) 가상서버 설치 - 비개발자가 도전!!,호텔천사,2023-06-05,https://www.youtube.com/watch?v=gqDpbIVmdwk,일반 회사를 다니는 비개발자 입니다. 워드프레스 블로그 운영을 위해 해외 호스팅을 알아보다가 VULTR라는 곳을 알게 되었고 현재 ...,코딩테스트
87,0,개발자 글로벌 커리어 컨퍼런스,F-Lab,2023-06-05,https://www.youtube.com/watch?v=4G3x7g7Ls8o,F-Lab에서 주관하는 개발자 해외 취업 컨퍼런스입니다.,코딩테스트
88,0,엘잘러2 ai틸타 개발자,스튜디오 웨일,2023-06-04,https://www.youtube.com/watch?v=ReP1sw448rM,,코딩테스트
89,0,개발자 괴롭히는 디자이너,당도,2023-06-04,https://www.youtube.com/watch?v=wX-g0OxyTh0,개발자 #직장인브이로그 #직장인일상 #7년차직장인쉴때뭐하세요 #개발자일상.,코딩테스트
90,0,개발자 선물 이상형 월드컵 (ft. 구글 / 메타 시니어 엔지니어),코맹탈출 - 실리콘밸리 개발이야기,2023-06-04,https://www.youtube.com/watch?v=lxBhAJlFUqA,생방송 원본: https://youtube.com/live/7cOvjQkN_9c #실리콘밸리 #API #구글엔지니어 #페북엔지니어.,코딩테스트
91,0,개발자 PC 고르시는 분들을 위한 작은 조언?,Byte Pancake,2023-06-04,https://www.youtube.com/watch?v=NHQjqw3Ii_4,developer #computer 개발자는 올바른 도구를 사용하면 생산성과 전반적인 경험을 크게 향상 시킬 수 있습니다. !! 이 동영상에서는 ...,코딩테스트
