index,used,title,channel,date,url,context,keyword
10,0,(긴급!) 개발자님 꼭 봐주세요...,심드라이빙,2023-06-23,https://www.youtube.com/watch?v=GTdsmOaHOWM,,코딩테스트
11,1,토스증권 개발자에게 ‘워라벨’을 물었습니다_1편,토스증권,2023-06-23,https://www.youtube.com/watch?v=OOjH_E7vmKE,shortvideo #shorts.,코딩테스트
12,1,좋은 개발자란? | 백엔드 개발자 정호영 님,한빛미디어,2023-06-23,https://www.youtube.com/watch?v=m53tcdAkHkg,"""팀의 생산성을 올릴 수 있는 개발자가 좋은 개발자라고 생각합니다."" | 백엔드 개발자 정호영 님 인터뷰 ✓팀 개발을 위한 Git, GitHub ...",코딩테스트
13,1,"[소주 한 잔, 개발 한 줄] EP05. 개발업체 구분, 직군별 업무",흥달쌤,2023-06-22,https://www.youtube.com/watch?v=IZthdtXQSgI,"소주 한 잔, 개발 한 줄 [다섯 번째 주제] 개발업체 구분, 직군별 업무 - 소주 한 잔, 개발 한 줄은 흥달쌤의 주관적인 이야기를 바탕으로 ...",코딩테스트
14,1,개발자와 개발자지망생이 이것을 알면 훨씬 고연봉자에 가까워 집니다.,팀노바,2023-06-22,https://www.youtube.com/watch?v=9k_f5Ta9Hlg,우리의 뇌는 끊임없이 변화한다. 코딩을 처음시작하면 어마어마한 스트레스가 몰려온다. 우리는 수동뇌 자동뇌 모드가 있다. 수동뇌 ...,코딩테스트
15,0,"[운동하는 개발자] 평일 퇴근 후, 아차산 야간산행 !!",꿈꾸는사내들,2023-06-22,https://www.youtube.com/watch?v=vJmh363jliQ,"안녕하세요 :) 아차산 야간산행을 하며 영상을 만들었습니다 ! 가는 내내, 비도 오고 우여곡절이 있었지만 ! 정말 행복하고, 설렘 가득 ...",코딩테스트
16,1,7년차 개발자가 알려주는 실무개념 3. 서버 배포 시 주의사항,착한코딩,2023-06-22,https://www.youtube.com/watch?v=fMHtDhmszz8,안녕하세요. 착한코딩입니다. JAVA 개발자_ 웹 프로그래밍 강사_ 온라인 강의 : [풀스택 웹 개발로 배우는 확진자 지도 서비스 만들기] ...,코딩테스트
17,0,[인트로] 2023피그마 - 새로운 기술 - 제플린 잘가고~ 개발자들 이제 피그마 안배우고는 못 배길걸?,오쌤의 니가스터디,2023-06-22,https://www.youtube.com/watch?v=4JSeQGOgPPo,피그마 레볼루션? 피그마가 미쳤어요. 피그마가 새로운 티져를 유튜브에 오픈했는데요. 오늘 아침부터 피그마여는데 업데이트되 ...,코딩테스트
18,0,"ETC 58 [Figma Dev Mode ]  피그마 개발자 모드, 파격적인 기능의 VS code 확장프로그램",Rock's Easyweb,2023-06-22,https://www.youtube.com/watch?v=qP6BB1L5sLo,00:00 시작 01:39 rem unit 03:10 Export Asset 04:23 VS code Extension 홈페이지 : http://ezwebpub.com/ 구독하기(subscribe now) ...,코딩테스트
19,0,슬롯사이트가격 TELEGRAM ID: @KISTON114 슬롯사이트가짜 슬롯사이트개발자 슬롯사이트개발팀 슬롯사이트고객센터 슬롯사이트관리슬롯사이트관리비 슬롯사이트관리업체,슬롯게임사이트알후불 ,2023-06-22,https://www.youtube.com/watch?v=KEVhTUx-e-g,슬롯사이트가격 TELEGRAM ID: @KISTON114 슬롯사이트가짜 슬롯사이트개발자 슬롯사이트개발팀 슬롯사이트고객센터 슬롯 ...,코딩테스트
20,0,미국 개발자 월급루팡,돈버는 머니 페이퍼,2023-06-22,https://www.youtube.com/watch?v=9V15dd3iOGw,,코딩테스트
21,0,[2023새싹페스티벌]  2행시를 통과하기 위한 예비개발자들의 고군분투,MC필,2023-06-22,https://www.youtube.com/watch?v=hAo7gmGRmJM,"새싹 #sesac #새싹페스티벌 예비개발자, 디지털전문직업인의 꿈과 시작을 응원하기위한 제1회 새싹페스티벌을 다녀왔습니다~!",코딩테스트
22,1,개발자가 하루만에 3천만원 버는 방법 【좋코딩2 EP.03】,조코딩 JoCoding,2023-06-22,https://www.youtube.com/watch?v=IkMJeO0Sbk4,좋코딩 시즌2 매주 목요일 오후 10시 방영 예정입니다. 영상에 나오는 '멋쟁이사자처럼 해커톤'이 궁금하다면? 멋쟁이사자처럼이 ...,코딩테스트
23,0,Unity 클라이언트 개발자 포트폴리오(개인) - 보석키우기,꿀잼,2023-06-22,https://www.youtube.com/watch?v=KLzU374FzKE,Unity 2D 를 활용하여 제작한 merge 형식의 게임입니다.,코딩테스트
24,0,Unity 클라이언트 개발자 포트폴리오,꿀잼,2023-06-22,https://www.youtube.com/watch?v=uDQB2f9wTD4,"시네머신을 이용해 인트로를 만들고, 튜토리얼과 몬스터 사냥 기능을 구현하였습니다.",코딩테스트
25,0,솔림배양토 흙^포대  상단만 오픈해서 오이^ 토마토 누구나 키울 수 있어요!!,솔개박,2023-06-22,https://www.youtube.com/watch?v=XPpPmIBtrAQ,솔림배양토흙을 텃밭상자에 부어서 사용하는 방법과 유박비료 사용하는 방법!! 텃밭상자가 없는 경우에 간편하게 배양토흙 상단만 ...,코딩테스트
26,0,미국 개발자 월급루팡,돈버는 1조 인사이트,2023-06-22,https://www.youtube.com/watch?v=UGepcVCm0ko,,코딩테스트
27,0,초보 중수 고수 개발자,옥경 장,2023-06-22,https://www.youtube.com/watch?v=okJc4OEvQnA,,코딩테스트
28,0,개발자들이 좋아하는(?) 맛있는 플레이 | P의 거짓 데모판 #1,리아벨,2023-06-22,https://www.youtube.com/watch?v=X3tzvYDC5tg,트위치 생방송 - https://www.twitch.tv/riabelle0 ✤ 생방송 다시보기는 멤버십 https://cafe.naver.com/riabelle0/2676 ✤ 리아벨 팬 ...,코딩테스트
29,0,근데 이거 잼못타 개발자가 이런 게임 만들지 말라하지 않았ㄴ...,SONNY,2023-06-22,https://www.youtube.com/watch?v=kXp8zzzNGlA,이렇게 만들어도 상관이 없나?.,코딩테스트
30,0,지능형 웹 알고리즘을 활용한 풀스택 개발자 양성과정 모집,한국전파진흥협회 컨소시엄 교육,2023-06-22,https://www.youtube.com/watch?v=kVQMyQ9q10o,개발자 #풀스택 #웹개발 #프론트엔드 #백엔드 #풀스택개발자 #IT #SW #취업 #채용연계 #국비교육 #한국전파진흥협회 #컨소시엄 ...,코딩테스트
31,0,2022 메타버스 개발자 경진대회 출품작_메카피,Brian Park,2023-06-22,https://www.youtube.com/watch?v=c_WtQrF8Qh8,"""Golf Buddy AR"" XR golf supporting application the project developed on Unity platform with LG U+ Nreal glasses (xreal)",코딩테스트
32,0,[IT개발자학원] AI데이터플랫폼 개발자 홍보영상,국비지원 무료교육 정보센터 ,2023-06-22,https://www.youtube.com/watch?v=3rZhfimaz3I,안녕하세요 국비지원 무료교육 정보센터입니다 오늘은 AI데이터플랫폼을 활용한 빅데이터 분석 전문가 과정 홍보영상을 제작 ...,코딩테스트
33,0,ㅅㅂ 개발자 나와.,안경뱀 게임채널,2023-06-22,https://www.youtube.com/watch?v=rbQyYrpNKLk,게임 이름: Only Up! 온리업 1편 #스팀 #온리업 #steam #onlyup.,코딩테스트
34,0,개발자 환경이 안좋을때 옥석이 가려진다,팀노바,2023-06-22,https://www.youtube.com/watch?v=XvahBcV5oRE,팀노바 홈페이지 https://www.teamnova.co.kr/ 노프팀장이메일 manadra@naver.com 팀노바공식연락처 010-7255-2316 팀노바 ...,코딩테스트
35,1,&quot;팀의 생산성을 올릴 수 있는 개발자가 좋은 개발자라고 생각합니다.&quot; | 백엔드 개발자 정호영 &amp; 웹 개발자 진유림 님 인터뷰,한빛미디어,2023-06-22,https://www.youtube.com/watch?v=Fko6z4p9yLk,예비/주니어 개발자에게 가장 중요한 경험부터 협업을 잘 하는 개발자가 되는 방법까지! 벡엔드 담당 마스터 정호영 & 웹 개발자 ...,코딩테스트
36,0,[속보] Terra Luna Classic 핵심 개발자 Q3 제안 수정! 돌아온 슈퍼맨 🦸‍♂️ #루나클래식,SPACE GOLD,2023-06-22,https://www.youtube.com/watch?v=ils_oXZ5Pyg,,코딩테스트
37,0,[로한2] 개발현황 최초공개! 개발자 인터뷰 1탄,playwithkorea,2023-06-22,https://www.youtube.com/watch?v=Ozjfc814vRE,플레이위드가 직접 개발한 로한 온라인의 정식 모바일 버전 로한2. 2024년 정식오픈 예정! #로한 #로한온라인 #로한모바일 #로한2 ...,코딩테스트
38,0,[강의 미리보기] 국내 탑티어 Flutter 현직자가 말하는&#39;잘하는&#39; 개발자 특징,패스트캠퍼스,2023-06-22,https://www.youtube.com/watch?v=anyE-NFFu2s,78시간 분량의 체계적인 커리큘럼을 통해 기초 언어부터 Flutter 앱 개발 심화까지 Flutter의 모든 내용을 학습 할 수 있습니다. 나만의 ...,코딩테스트
39,0,[“S”라인 개발자]가 신천지 탈퇴전 강사와 사명자에게 했던 [질문 2편],신천지푸른하늘투,2023-06-22,https://www.youtube.com/watch?v=IE-vzvXusMc,,코딩테스트
40,0,"방송 출연한 개발자를 패배시킨 유저들  | 스페이스 기어즈 특집방송, 차세대 SF 전략게임",남궁루리,2023-06-22,https://www.youtube.com/watch?v=5rD2tiOtsVo,메카닉 + SF + 전략 시뮬레이션 게임 = 굿 NGRuli Twitch http://www.twitch.tv/ngruli.,코딩테스트
41,0,개발자 주소 아시는 분 할 말이 있어서요,혜안,2023-06-22,https://www.youtube.com/watch?v=4VhYbEPT8Es,혜안 #shorts.,코딩테스트
42,0,개발자의 성장은 해결이 빨라지는 것,오프라인 코딩 부트캠프 wecode,2023-06-22,https://www.youtube.com/watch?v=DOWeTxONM3A,,코딩테스트
43,0,개발자가 되기 위해 꼭 생각해봐야 하는 것,오프라인 코딩 부트캠프 wecode,2023-06-22,https://www.youtube.com/watch?v=vFEFSgHi5lU,,코딩테스트
44,0,Q. 위코드 CEO님은 왜 개발자가 되셨나요?,오프라인 코딩 부트캠프 wecode,2023-06-22,https://www.youtube.com/watch?v=hPPR1uuEGLE,,코딩테스트
45,0,웹개발자 대기업 입성 포인트 3가지,따뜻한파도,2023-06-21,https://www.youtube.com/watch?v=hOA4Gm0Hoyw,,코딩테스트
46,0,"[운동하는 개발자] 평일 퇴근 후, 등 운동 !",꿈꾸는사내들,2023-06-21,https://www.youtube.com/watch?v=1C9KCJeoBXo,"드디어 .. ! 어깨운동이 아닌, 등 운동 영상을 찍게 되었습니다 ! 계속 운동만 주구장창 하는 영상이라, 자칫 지루할 수 있어 중간중간 ...",코딩테스트
47,0,뷰티개발자 출신의 [반짝반짝 뷰티방송]더오팔 콜라겐 바디밤&amp;마스크팩,오늘도성은해🌞,2023-06-21,https://www.youtube.com/watch?v=TU2eAXLOPI0,콜라겐관리 #화장품개발자 #뷰티전문쇼호스트.,코딩테스트
48,0,뷰티개발자 출신의 동화약품 방송기록,오늘도성은해🌞,2023-06-21,https://www.youtube.com/watch?v=iHKDoCPoIdg,뷰티쇼호스트 동화약품 후시다인 방송기록입니다 #주름 #미백 최고치.,코딩테스트
49,0,로게인폼 도포기 사용법 (미녹시딜폼 도포기 개발자가 로게인폼 사용하는 방법),인베니드 inveneed,2023-06-21,https://www.youtube.com/watch?v=0d8Z-wwIhlc,"도포기 구매 링크 https://smartstore.naver.com/inveneed ※ 로게인폼도포기 사용 팁 / 노하우 정보, 인베니드 공식 카페 링크 ...",코딩테스트
50,0,프론트엔드 개발자의 쇼미 도전?,가인,2023-06-21,https://www.youtube.com/watch?v=adZ0J0FjWbw,,코딩테스트
51,0,번지 개발자가 다른 게임을 비판했습니다    #데스티니가디언즈,롱탐의 Game Hub,2023-06-21,https://www.youtube.com/watch?v=tLj_aZf6V-A,https://www.sportskeeda.com/mmo/i-worded-things-poorly-destiny-2-developer-apologizes-calling-diablo-4-enemy-scaling-lazy ...,코딩테스트
52,0,대기업 개발자의 공부법,우리밋_woorimIT,2023-06-21,https://www.youtube.com/watch?v=2jrDyZj-dj4,대기업 #개발자 #개발 #우리밋.,코딩테스트
53,0,개발자님 멘탈 나가는 고인물 플레이^^,푸린,2023-06-21,https://www.youtube.com/watch?v=6z0jI4tHT-A,라이즈 오브 더 툼 레이더 글리치 스피드런 고인물 초빙석 w. 무스타디오 (Rise of the Tomb Raider Speedrun) ...,코딩테스트
54,0,[IT 개발자] 디지털 이미지와 컬러,국비지원 무료교육 정보센터 ,2023-06-21,https://www.youtube.com/watch?v=nXuz7oElH6I,"안녕하세요 국비지원 무료교육 정보센터입니다 오늘의 교육내용은 디지털 이미지와 컬러 교육 과정입니다 재밌게 보셨으면 구독, ...",코딩테스트
55,0,[빅데이터 개발자교육] 휴먼이 지킬 수 있는 취업 시스템,휴먼티브이,2023-06-21,https://www.youtube.com/watch?v=h1u52vr8RN8,안녕하세요 휴먼티브이입니다 오늘은 휴먼교육센터가 지킬 수 있는 취업 시스템을 설명드리려고 합니다 1) 취업관련 상담 2) 이력서 ...,코딩테스트
56,0,마비노기 언리얼엔진 교체?! 개발자 모집도 본격적으로 시작됨!!!,고인물 김뉴비,2023-06-21,https://www.youtube.com/watch?v=dV0EW0IIfuk,김뉴비 채널 구독하기 : https://goo.gl/qmYCsE 비즈니스 문의 : ha_tak@naver.com.,코딩테스트
57,0,"[Java] 초보 개발자가 많이 하는 실수 14탄-if, else if, else문에서 조건 순서가 중요한 이유",인천일보아카데미,2023-06-21,https://www.youtube.com/watch?v=b1mWYo3VxAk,"인천일보아카데미 튜터가 직접 알려주는 '초보 개발자가 많이 하는 실수'! 14탄은 'if, else if, else문에서 조건 순서가 중요한 이유' ...",코딩테스트
58,0,[“S”라인 개발자]가 신천지 탈퇴전 강사와 사명자에게 했던 [질문 1편],신천지푸른하늘투,2023-06-21,https://www.youtube.com/watch?v=Z4rnhO47YO8,,코딩테스트
59,0,CRUD 모르면 Backend 개발자 아님,모꾼TV,2023-06-21,https://www.youtube.com/watch?v=slOw0WmD0qE,vrew #database #searchengine #backend.,코딩테스트
60,1,요즘 개발자 연봉 현실 (2023 stackoverflow 조사),코딩애플,2023-06-21,https://www.youtube.com/watch?v=IoV_94hr7ks,이사람 또 호들갑떠네 그럼에도 불구하고 개발자하기 https://codingapple.com 일반강의 10% 할인 쿠폰 : GPT5 (맨날 바뀜 최신영상 ...,코딩테스트
61,0,평범한 노트북은 끝! 구매팀 발주 1위! 개발자 추천노트북 리뷰 l NEW[#갤럭시북3] 프로 NT960XFG-K71AR  #엔씨디지텍,노트픽,2023-06-21,https://www.youtube.com/watch?v=kuEIKjwiE5w,"좋은 건 다 때려넣은 삼성의 고성능 갤럭시북3 프로 일반 사용자보다는, 개발자 또는 전문직 종사자에게 ㅊㅊ! 데스크탑 성능에 준한 초 ...",코딩테스트
62,0,으이그... 이 답답아! 개발자 트위터 논란 정리및 개인 생각-데스티니 가디언즈-,인간나그네,2023-06-21,https://www.youtube.com/watch?v=qayNsL-Uh7k,데스티니_가디언즈 사용하는 음악들 Sunny Days - Anno Domini Beats Lottery - Anno Domini Beats A Caring Friend - Bad Snacks ...,코딩테스트
63,0,[운동하는 개발자] 평일 퇴근 후 어깨 운동!,꿈꾸는사내들,2023-06-20,https://www.youtube.com/watch?v=TW-QlKgltec,안녕하세요 :) 오늘도 역시나.. 또 .. 공교롭게도.. 어깨운동 영상을 찍게되었는데요 ! 다음번에는 다른 부위 운동 영상을 올려보도록 ...,코딩테스트
64,0,핵?어드민?개발자?뭐지?,파티 푸들또치,2023-06-20,https://www.youtube.com/watch?v=1smDxLTbMIo,,코딩테스트
65,0,억까 점프맵 이 개발자 저격함 ..,축하합니다 이채널에 오신걸,2023-06-20,https://www.youtube.com/watch?v=u_3Fjni_ZL4,,코딩테스트
66,0,신입 개발자의 하루 #vlog #개발자 #신입사원,따히따,2023-06-20,https://www.youtube.com/watch?v=v3L6pWPhvvo,,코딩테스트
67,0,[제16회 게임콘서트] 교육용 게임 개발자가 되고 싶어요-특별공연 및 Q&amp;A,넷마블 TV,2023-06-20,https://www.youtube.com/watch?v=d1-OBuoSg2k,"안녕하세요. 넷마블문화재단입니다. 넷마블게임콘서트는 건강한 게임문화 조성 · 확산에 기여하고, 게임산업에 관심있는 분들과 지식 ...",코딩테스트
68,0,개발자 소환 주문/Summon the programmer,코딩독학 Codok,2023-06-20,https://www.youtube.com/watch?v=U322yg43Yl4,,코딩테스트
69,0,[IT무료교육] 빅데이터 개발자 교육학원 홍보영상,국비지원 무료교육 정보센터 ,2023-06-20,https://www.youtube.com/watch?v=myXSY-74CZA,안녕하세요국비지원 무료교육 정보센터입니다 국비지원 개발자 교육을 희망하시면 아래의 링크를 통해서 온라인 문의접수를 ...,코딩테스트
70,0,하늘산 부대 개발자 분들 넘착하고 장교이벤도 하신다네요!!,피노키노,2023-06-20,https://www.youtube.com/watch?v=sYcbK5GxQz8,,코딩테스트
71,0,마이크로소프트 자격증 시험이 다가온다... 쉴시간이 없다! | 개발자 + VLOG + 트레킹 + 공부 + 주말 + Paekakariki + Azure + Farewell,정창,2023-06-20,https://www.youtube.com/watch?v=mxfn8RdBN78,현재 뉴질랜드 웰링턴에서 살고 있는 평범한 개발자 입니다~ 궁금한거 있으면 물어봐주세요! @chang_9701.,코딩테스트
72,0,스마트 모드13-파일 다운로드，가속 엔진 및 개발자 설정,ScrapeStorm Kr,2023-06-20,https://www.youtube.com/watch?v=fr0wWM6QPGQ,"ScrapeStorm #웹스크래핑 #웹크롤링 안녕하세요, 이 영상에서는 스마트 모드의 기초 지식을 소개하겠습니다. ScrapeStorm이라는 ...",코딩테스트
73,1,영국에서 개발자로 살아남기 2탄,F-Lab,2023-06-20,https://www.youtube.com/watch?v=lGvMCS220Og,shorts.,코딩테스트
74,1,힙(heap) 자료구조 개념 이해하기 | 개발자 코딩테스트 &amp; 면접 지식,코딩문 codingmoon,2023-06-20,https://www.youtube.com/watch?v=nJSn_82pgUg,[개발자 코딩테스트 & 면접 지식] 힙(heap) 자료 구조에 대해 설명합니다. *코드예제와 설명은 ...,코딩테스트
75,0,"하늘산 부대 홍보와,개발자 신청.(?)",피노키노,2023-06-20,https://www.youtube.com/watch?v=YNWB_Zn8OKU,,코딩테스트
76,0,#퍼스트 #브레인 #퍼브 #교육 #토탈 #솔루션 #회사 #탐방기 #삼성 크레듀 출신 개발자 등이 모여 설립한 #강소기업,Humans wander as long as they have an intention.,2023-06-20,https://www.youtube.com/watch?v=Sgu385WYnV8,,코딩테스트
77,1,꿈찾사 - &#39;6가지 실천하면 실력 있는 개발자 된다&#39;  [3부 최종회] 서주영 구글(Google) 유튜브 파트너 엔지니어링 매니저(글로벌팀장),The12dal 더열두달,2023-06-20,https://www.youtube.com/watch?v=0tzMEZaT5MA,꿈찾사 [꿈 찾아주는 사람들] 개발자로서 실력을 높이려면 어떤 방법이 있을까요? 전 세계 최고의 개발자들이 모인 구글에서 ...,코딩테스트
78,1,4년차 개발자 캐치테이블의 우빈님은 어떤 생각을 하고 있을까요?,개발바닥,2023-06-19,https://www.youtube.com/watch?v=EAKVRSyaNiA,우빈님의 실용적인 테스트 강의 https://inf.run/RdA4.,코딩테스트
79,0,23.06.19 라이브 : 배틀필드 차기작 개발자 이슈 정리 / 브스 서버 플레이,순프스,2023-06-19,https://www.youtube.com/watch?v=DnmJQSRhWIY,정기 스트리밍은 매일 오후 7시!! (수요일은 휴방) 다시보기는 유튜브 실시간 목록 참고 포탈 서버 검색 방법 ...,코딩테스트
80,0,문자 하나로 개발자 퇴근 못하게 하기 ㅋㅋㅋ @Shorts,코친 Cochin,2023-06-19,https://www.youtube.com/watch?v=0Ehe9hEeLwE,재밌게 코딩하고 싶으면 @cochin1.,코딩테스트
81,0,아이폰 폴드 개발자,행위예술,2023-06-19,https://www.youtube.com/watch?v=hW9xLzLIgFQ,,코딩테스트
82,0,고인물들이 발견한 개발자도 놀란 충격파 슈퍼점프ㄷㄷ (ALTF42 스피드런),푸린,2023-06-19,https://www.youtube.com/watch?v=oOceBzQU7Q8,고인물 초빙석 w.언엘 (ALTF42 SPEEDRUN) ------------------------------------------------------------------------------------------------ ✓멤버쉽 ...,코딩테스트
83,0,Windows 계열 C C++ 개발자의 백엔드 개발도전   예고,널널한 개발자 TV,2023-06-19,https://www.youtube.com/watch?v=5KchhwkPx3c,제가 직접 해보겠습니다. 그 백엔드 개발! 다시 수강생이 되겠습니다. 저의 무모한(?) 바보짓을 보시고 평가해주시고 잘못된 것이 ...,코딩테스트
84,0,청년 IT 개발자 한마당 &#39;새싹페스티벌&#39; / 딜라이브TV,딜티 : 딜라이브TV,2023-06-19,https://www.youtube.com/watch?v=LEn6BDedCzE,"진행 : 박세종 아나운서, 백시연 아나운서 【 앵커멘트 】 청년 소프트웨어 개발자 축제인 새싹 페스티벌이 올해 처음 열렸습니다.",코딩테스트
85,1,"SW개발 회사에서 알려드리는 신입 개발자 이력서, 포트폴리오 준비 묻고 답하기",한울edu,2023-06-19,https://www.youtube.com/watch?v=Udklzt4MfQg,안녕하세요 취업 준비생 구독자님들 이번 영상은 신입 개발자 준비생 구독자님들께 SW개발 회사에서 알려드리는 입사지원서 작성법 ...,코딩테스트
86,0,Nonce 모르면 Backend 개발자 아님,야매코더,2023-06-19,https://www.youtube.com/watch?v=eScSDAbbxiI,아래링크는 Copilot으로 만들어진 예제 코드입니다. https://github.com/myc0058/nonce.git #nonce #backend #copilot #api.,코딩테스트
87,0,슈얏VLOG | 1년차 개발자 브이로그 | 일상 | 야근 | 📱|iOS| 행궁동 | 맛집 | 🤍,슈얏,2023-06-19,https://www.youtube.com/watch?v=Yf88Zg8fBFQ,안녕하세요 슈얏 입니다! 인스타 suuuu_yatt Clouds - Joakim Karud Soundcloud : https://soundcloud.com/joakimkarud Music ...,코딩테스트
88,0,[230618] 웹미궁 개발자 냥부엉 초대석,브이레코드 다시보기,2023-06-19,https://www.youtube.com/watch?v=L2A56yMuGk4,편집 영상을 보고싶다면! 공식 채널: https://www.youtube.com/channel/UCCK-rH0e9L8flCF-JVPlvLg.,코딩테스트
89,0,저는 토토솔루션 개발자입니다.,토쏠개,2023-06-19,https://www.youtube.com/watch?v=u7qYUZ1DZgs,문의 텔레그램 : @nollnan.,코딩테스트
90,0,영국에서 개발자로 살아남기 1탄,F-Lab,2023-06-19,https://www.youtube.com/watch?v=reJoZPYppWk,shorts.,코딩테스트
91,0,남광희여왕요리 고등어멸치대추 호박찌게 개발자 과학자가수남광희여왕노래저작권 찾는다 ♥제기시장다녀왔다,이재응,2023-06-19,https://www.youtube.com/watch?v=CxXQ_5_JaN8,,코딩테스트
92,0,배그 개발자 : 그러라고 만든 타이어가 아니라구요.. 살타님...,살타 Salta,2023-06-19,https://www.youtube.com/watch?v=T5tvI3X_T9I,배그존버 #배그낚시 #배그더빙 인살타그램 - https://www.instagram.com/allo_.__/ 살타 생방송 - https://www.twitch.tv/salta_youtube ...,코딩테스트
93,0,"[구성개발자학원] 백엔드 개발 용어에 대해서 알아볼까요? SQL, 스프링, JSP",두드림컴퓨터아카데미,2023-06-19,https://www.youtube.com/watch?v=K7fiLPAsi9U,,코딩테스트
94,1,개발자라면 알아야 할 깃허브 (Github) 저장소 추천!,Byte Pancake,2023-06-18,https://www.youtube.com/watch?v=7AgWz8KKskE,deployments #developer #github 이번 영상에서는 모든 개발자가 알아야 할 권장 깃허브 (GitHub) 록을 공유합니다. 깃허브는 오픈 ...,코딩테스트
95,0,"세계화폐 SSRM 개발자 김점수 누구인가?  조선 성리학 대부, 문충공 文忠公 점필재 김종직 24대 손",명품경제학 유튜브,2023-06-18,https://www.youtube.com/watch?v=g6VjSmL_BGE,명품경제학 홈페이지: https://www.jsnobel.com ▷ 90일 패키지 강좌 신청: https://www.jsnobel.com/lecture_view.php?,코딩테스트
96,0,"VLOG 직장인 브이로그 | 개발자 일상 | 용인 막국수, 감성카페 | 하이디라오 훠궈 사랑 | 코스 구름빵 가방 | 맛있는거 먹는 휴일 | 다이어트식 먹기 | 친구들과 소풍 ღ",반우림VANURIM,2023-06-18,https://www.youtube.com/watch?v=wGaIHPnaJy0,안녕하세요. 2023 5月 ~ 6月의 일상을 담은 브이로그 입니다. 용인도 가고 강매당한 화장품 환불하러 반차쓰고 친구랑 강남도 가고.,코딩테스트
97,0,"VLOG |  브이로그 시작, 기록용 | 빵순이 | 개발자 컴공과 | 일상",고네지니Jiny,2023-06-18,https://www.youtube.com/watch?v=_kY3b9s3yOs,브이로그 #일상 #취준생 #인턴.,코딩테스트
98,0,디아블로4 개발자 간담회 정리와 그들의 계략,롤하는어조쉬 (eohjosh) ,2023-06-18,https://www.youtube.com/watch?v=NMj3a59p2BM,디아블로4 개발자 간담회 정리와 그들의 계략.,코딩테스트
99,0,리드개발자가 말하는 일 잘하는 주니어 개발자 특징,EO 이오,2023-06-18,https://www.youtube.com/watch?v=2srSUgtI91A,shorts #스타트업 #개발자.,코딩테스트
