index,used,title,channel,date,url,context,keyword
36,0,20대 개발자에게 꼭 필요한 영상 | 마이크로소프트 + 자격증 + 공부 + 카공족 + 브이로그 + 동기부여 + 운동 + 주말 + 뉴질랜드 웰링턴,정창,2023-06-15,https://www.youtube.com/watch?v=E3NYvNemrMk,현재 뉴질랜드 웰링턴에서 갓생 살고 있는 평범한 개발자 입니다~ 궁금한거 있으면 물어봐주세요! @chang_9701 구독! 좋아요!,코딩테스트
37,0,풍신 레버 개발자 vs 가든 | 2023년 4월 22일,삼보 폴의 철권태그,2023-06-15,https://www.youtube.com/watch?v=4HYtoJqcFRs,00:00 - 1경기 (풍신 레버 개발자 승) 05:50 - 2경기 (가든 승),코딩테스트
38,0,2023 플레이엑스포 Web3.0알클데이 개발자 컨퍼런스 스케치,한국인디게임협회,2023-06-15,https://www.youtube.com/watch?v=P6-2VWmWdq4,일시 : 2023년 5월 11일(목) 11:00 ~ 16:00 장소 : 일산 킨텍스 제 2전시관 308호 주최/주관 : 알리바바 클라우드 코리아 후원 : 한국인디 ...,코딩테스트
39,0,파이링해야지님의 상담요청에 대한 답변,널널한 개발자 TV,2023-06-15,https://www.youtube.com/watch?v=b3-SUbL5478,파이링해야지님의 상담에 대해 영상으로 답변합니다. 건투를 빕니다.,코딩테스트
40,1,기버(Giver) 개발자의 최후 - 당신은 호구 개발자입니까?,이웃집 개발자,2023-06-15,https://www.youtube.com/watch?v=RwAwqkOmAZU,기버(Giver) 개발자가 성공할 수 밖에 없는 이유 당신은 호구가 아닙니다! #개발자 #기버 #giver #giveandtake.,코딩테스트
41,0,[#Shorts] 비개발자도 1분 안에 이해하는 API,빌딩블록 Building Block,2023-06-15,https://www.youtube.com/watch?v=4Jee3nZMVW8,,코딩테스트
42,0,[용인풀스택] 기흥 두드림에서 배워보는 풀스택 개발자 과정,두드림컴퓨터아카데미,2023-06-15,https://www.youtube.com/watch?v=L8wStCbIYdc,,코딩테스트
43,0,[폴가이즈] 맵 개발자와의 힐링 타임,시나몬,2023-06-14,https://www.youtube.com/watch?v=RwqFoJisP8E,폴가이즈 #fallguys.,코딩테스트
44,0,개발자 몰래 또 테스트하기(with Unstoppable),Funnylocks Entertainment,2023-06-14,https://www.youtube.com/watch?v=pa6FQ9M-tCk,,코딩테스트
45,0,🇰🇷(23.06.14.Wed.) 2 HOUR STUDY WITH ME/ 나도 이제 Python 개발자/ Background 🌧ASMR /스터디윗미/코드윗미,HEODINK (공부하는 허딩크)_I'M STILL HUNGRY,2023-06-14,https://www.youtube.com/watch?v=5M-TtpNRQH0,SUTDYWITHME #스터디윗미 #500시간코딩독학 #SelfTaughtcodingfor500hours #40대직장인자기계발 #파이썬독학 #python ...,코딩테스트
46,0,[독서광] 개발자를 넘어 기술 리더로 가는 길,박재호,2023-06-14,https://www.youtube.com/watch?v=ABgFlJ4zj08,"오늘은 ""개발자를 넘어 기술 리더로 가는 길 "" 책을 소개합니다. 00:00 도입 01:05 한 페이지 요약 04:03 이 책의 목차 06:43 무엇이 이 ...",코딩테스트
47,0,오늘 자발적 야근 #개발자 #프로그램개발,WORK6 : 워크식스,2023-06-14,https://www.youtube.com/watch?v=6lDZ0JvPQgI,,코딩테스트
48,0,읍읍... 전국민 다 아는 그 게임회사 개발자가 취미로 이세돌 제작 참여하고 있었다ㄷㄷㄷ,CG맨,2023-06-14,https://www.youtube.com/watch?v=1ofhQdNiTfw,,코딩테스트
49,0,[유그드라 리버스] 특별 프로그램🎬 ~개발자 인터뷰~,유그드라 리버스,2023-06-14,https://www.youtube.com/watch?v=W18AR9vaBE0,유그드라 리버스의 개발자님에게 직접 듣는 솔직담백 인터뷰   유그드라 리버스에 대한 유익한 정보들이 가~득! 직접 확인해보세요♥ ...,코딩테스트
50,0,[유그드라 리버스] 특별 프로그램🎬 ~개발자 QnA~,유그드라 리버스,2023-06-14,https://www.youtube.com/watch?v=OxFhEZYgAbI,"마스터님, 유그드라 리버스에 궁금한 점들이 많으셨죠? 개발자님이 직접 답해주시는 QnA   직접 확인해보세요♥ 00:00 인트로 00:14 ...",코딩테스트
51,1,"개발자, 정말 재밌을까요..? | 현직 대기업 3년차 개발자 인터뷰 1부 | 우리밋",우리밋_woorimIT,2023-06-14,https://www.youtube.com/watch?v=Ify2ph-KXaI,"개발자 #개발자인터뷰 #우리밋 안녕하세요, 여러분. 드디어 제가 대기업 재직 중인 현직자 분을 모셨습니다. 공고롭게도 저와 매일 ...",코딩테스트
52,0,[빅데이터 분석기사] 빅데이터 개발자 교육생 리뷰,휴먼티브이,2023-06-14,https://www.youtube.com/watch?v=xa7yvba5WfE,"안녕하세요 휴먼티브이입니다 오늘은 빅데이터 개발자 교육생 리뷰 영상입니다 재밌게 보셨으면 구독,좋아요,알림설정 부탁 ...",코딩테스트
53,1,대한 개발자가 해외 취업하면 생기는 문제,F-Lab,2023-06-14,https://www.youtube.com/watch?v=b8lv52wzAhs,shorts.,코딩테스트
54,0,나 갑자기 개발자됬어...,동남왕,2023-06-14,https://www.youtube.com/watch?v=tLv9djQHWCQ,,코딩테스트
55,0,개발자 못꺠는 점프맵 리뷰 영상,개발자 못꺠는 점프맵 공식 체널,2023-06-14,https://www.youtube.com/watch?v=ShtZkTVo8Ws,안녕하세요 개발자 못꺠는 점프맵 공식 채널 입니다 앞으로 잘부탁합니다!,코딩테스트
56,0,"영어신문으로 배우는 고급 어휘/독해/문법(40) -- 인공지능 개발자들, 인류멸망의 위험성 경고하다!!",[영글리시] YOUNGLISH TV,2023-06-14,https://www.youtube.com/watch?v=tTBolJ3E_bc,시사영어 #영문법 #영어표현 이번 영상에서 다룬 기사의 원문은 아래 링크를 통해 보실 수 있습니다.,코딩테스트
57,0,신천지 &quot;S&quot;라인 개발자와 &quot;2차&quot; 통화 인터뷰,신천지푸른하늘투,2023-06-14,https://www.youtube.com/watch?v=loV3mni2F4I,,코딩테스트
58,0,별로 놀랄 일도 아닌데 &#39;어?~&#39; 금지 | 개발자빙고,Miracom Inc,2023-06-14,https://www.youtube.com/watch?v=kY6QAQQ5IlY,개발자 #미라콤아이앤씨 #개발자빙고 별로 놀랄 일도 아닌데 '어?~' 금지 한 사람 뒤에 세명 이상 서있기 금지 손가락으로 모니터 ...,코딩테스트
59,0,태양광 인버터 개발자의 하루 그 잡채! 서울 한가운데 있는 실험실 볼 사람~? ㅣ 큐셀 Vlog,Qcells recruiting,2023-06-14,https://www.youtube.com/watch?v=AJs7ma1fqFM,"출근부터 퇴근까지 꽉꽉 채운 가산연구소 브이로그   가산연구소 생활부터 미래 큐셀인에게 전하는 인재상, 회사복지까지 제품 ...",코딩테스트
60,0,[쇼츠] 한 입 유데미 : 비개발자 문과생이 억대 연봉 받는 방법!,UdemyKorea 유데미코리아,2023-06-14,https://www.youtube.com/watch?v=nk9wt1sbnJw,"문과라 취업도 힘든데, 연봉까지 차별 대우? 서럽다 서러워!   이런 문송들에게 한 줄기 빛이 될, 이공계와 비슷한 연봉을 받을 수 ...",코딩테스트
61,0,[대학생 개발자] 전설의 강화기 : 방치형 RPG,OfficialCaox,2023-06-14,https://www.youtube.com/watch?v=YW820RAh1gE,한국인 대학생 개발자가 개발한 초특급 방치형 RPG 강화오브레전드를 다운로드 받고 이벤트 혜택 받아가세요 !! #안드로이드 ...,코딩테스트
62,0,비개발자도 알면 좋은 아주아주 간단한 IT용어 2 - 플레이오토 세미나 영상,개발자 강씨네,2023-06-13,https://www.youtube.com/watch?v=iDY02gGcHUY,"비개발자도 알면 좋은 아주아주 간단한 IT용어라는 주제로 세미나를 진행한 영상합니다. 컴퓨터는 0, 1만 사용? 클라이언트 / 서버 API ...",코딩테스트
63,0,꿈찾사 - &quot;어떻게 개발자 됐나...경쟁에서 돋보이려면!&quot; [2부] 서주영 구글(Google) 유튜브 파트너 엔지니어링 매니저(글로벌팀장),The12dal 더열두달,2023-06-13,https://www.youtube.com/watch?v=VQTnkHDhjv4,꿈찾사 [꿈 찾아주는 사람들] 구글의 리크루터는 왜 서주영님을 눈여겨 보고 스카우트 제의를 했을까요? 어떤 활동과 경력이 쌓여 현재 ...,코딩테스트
64,0,[아이온/어비스-BJ거북왕] 초보수호성의 일상! - 아이온 개발자 명존쎄,거부광TV,2023-06-13,https://www.youtube.com/watch?v=hqTJOjxO36A,구독과 좋아요! 알림성정 해주시면 감사하겠습니다! 후원은 큰힘이 됍니다. 투네후원 https://toon.at/donate/turtleking 계좌후원 ...,코딩테스트
65,0,[개포스★아이온] 개발자 라이브 함께보고 이따 밤에 탱바타 가즈아! 206일차 검성 수호성,개포스,2023-06-13,https://www.youtube.com/watch?v=nMN50ar5c4Q,투네이션 후원링크• https://toon.at/donate/coolj45 ...,코딩테스트
66,0,🇰🇷(23.06.13.Tue.) 3 HOUR STUDY WITH ME/ 나도 이제 Python 개발자/ Background 🌧ASMR /스터디 윗미/코드윗미,HEODINK (공부하는 허딩크)_I'M STILL HUNGRY,2023-06-13,https://www.youtube.com/watch?v=zHo15YSP5us,SUTDYWITHME #스터디윗미 #500시간코딩독학 #SelfTaughtcodingfor500hours #40대직장인자기계발 #파이썬독학 #python ...,코딩테스트
67,0,[AION] 아이온 ㅣ 개발자 라이브 방송,아이온,2023-06-13,https://www.youtube.com/watch?v=lBnxyQZHOLI,"2023년 6월 13일, 앞으로 준비된 업데이트에 대한 이야기를 들려줄 개발자가 찾아옵니다.",코딩테스트
68,0,[개색key] #6 키알못 개발자 주목🙋🏻‍♂️ 사무용 키보드 이거로 종결! logitech MX Keys S Combo (MX Keys S + MX Master 3S),판교 뚜벅쵸,2023-06-13,https://www.youtube.com/watch?v=I8pfCjqlALM,logitech 사무용 끝판왕 MX Keys의 신작 MX Keys S가 출시되었습니다. 그리고 신제품 출시와 동시에 아주 재밌는 기능인 '스마트 ...,코딩테스트
69,1,ChatGPT만난 인도네시아 #개발자 #인도네시아,아세안패스 : 인도네시아의 모든 것,2023-06-13,https://www.youtube.com/watch?v=lEqmqRcP1yQ,,코딩테스트
70,1,미래의 개발자는 코드 대신 프롬프트를 적을 것이다? 👀,노마드 코더 Nomad Coders,2023-06-13,https://www.youtube.com/watch?v=EqEo6VDK2KI,자세히 알아보기 https://bit.ly/43Wqxmo - 니꼬쌤이랑 재밌게 코딩 시작하기! https://bit.ly/3nvMlWi.,코딩테스트
71,0,미용롯드 개발자 &quot;써니펌롯드&quot; 사용법 메뉴얼 소개 넥스텍 김경선 대표,샴푸가이,2023-06-13,https://www.youtube.com/watch?v=yTxZqkw_pjA,"미용롯드 #미용제품개발자 #써니펌롯드 리프팅펌,써니펌롯드 개발자 김경선 대표님께서 제품을 개발하면서 대표님께서 이렇게 썼 ...",코딩테스트
72,0,20230613(화) 스파르뿅 플러터 공부 초학자던 기존 개발자던 가성비상 비추,기빙,2023-06-13,https://www.youtube.com/watch?v=NS540BSRsHQ,,코딩테스트
73,0,의리★아이온 크로 집행★개발자라이브가 오늘? 어떤내용일까 1부[동시송출],의리,2023-06-13,https://www.youtube.com/watch?v=EerCPWh8XUY,의리☆아이온 크로 집행☆개발자라이브가 오늘? 어떤내용일까 1부[동시송출] 투네이션 후원 감사합니다.,코딩테스트
74,0,개발자의 의도가 이게 맞아? 국산 소울게임 /P의 거짓(Lies of P) Demo,그믐,2023-06-13,https://www.youtube.com/watch?v=OaM1AJSLYhY,게임 이름과 다운링크는 더보기! 개발자의 의도가 이게 맞아? 국산 소울게임 /P의 거짓(Lies of P) Demo 생방송 그믐의 트위치: ...,코딩테스트
75,1,공부에 끝이 없다는 캐나다 초봉 1억 개발자,민이멀,2023-06-13,https://www.youtube.com/watch?v=1AVlGpHVbE4,insta : @lifenofun email : minimal901204@gmail.com #캐나다 #캐나다브이로그 #캐나다개발자 #개발자 #it #밴쿠버.,코딩테스트
76,0,아는 만큼 보이는 크롬 개발자 도구 - 디버깅(Debugging),제주코딩베이스캠프,2023-06-13,https://www.youtube.com/watch?v=2f1aMNdhAEg,프론트엔드 개발자라면 알아야 할 크롬 개발자 도구를 함께 배워봅시다 [공식문서] https://developer.chrome.com/docs/devtools/,코딩테스트
77,0,아는 만큼 보이는 크롬 개발자 도구 - 성능(Performance),제주코딩베이스캠프,2023-06-13,https://www.youtube.com/watch?v=2XQC5HsWFco,프론트엔드 개발자라면 알아야 할 크롬 개발자 도구를 함께 배워봅시다 [공식문서] https://developer.chrome.com/docs/devtools/,코딩테스트
78,0,소드파이터 개발자와 제작자가 아이템을 판매하는것을 공개합니다,제이비티,2023-06-13,https://www.youtube.com/watch?v=ljeJycUEUZM,영상의 내용을 무단으로 사용할시 처벌받습니다. #투네이션 후원하기 https://toon.at/donate/638124929325460828 #제이비티 디스 ...,코딩테스트
79,0,소방관들의 현장 의사소통을개선하기 위한 개발자의 아이디어,IN THIS WORK · 인디스워크,2023-06-13,https://www.youtube.com/watch?v=eH4cWFYinuc,풀버전 보러가기 : https://youtu.be/nU75wtd-lQ4 글로벌기업의 신입 및 주니어경력 채용공고 보러가기 : https://inthiswork.com/ 인디스 ...,코딩테스트
80,0,개발자의 의도를 알아맞혀보시오 . 5점 (   ),가리,2023-06-13,https://www.youtube.com/watch?v=zXhsW6ybUY8,생방송 : https://www.twitch.tv/erty187 2023 06 10 키즈.,코딩테스트
81,0,빅데이터·사물인터넷(IoT) 소프트웨어 개발자 2기 교육생모집(교육기간 2023.7.19-11.28),세종HRD사업단,2023-06-13,https://www.youtube.com/watch?v=TN_B06_G7Tk,채용예정자 #무료 #빅데이터 #인공지능 # 사물인터넷 #세종 #교육 #취업 빅데이터·사물인터넷(IoT) 소프트웨어 개발자 2기 교육생 ...,코딩테스트
82,0,소프트웨어 개발자와 그녀의 친구들은 그녀가 만든 데이트 앱과 근처에 숨어있는 신비한 남자와 관련된 살인과 범죄의 거미줄에 휘말립니다,Min-Jung,2023-06-13,https://www.youtube.com/watch?v=BK6nPKjPgsU,kdrama #koreandrama #drama #kdrama #kdramastatus #cdrama #cdrama #kdramafunny #kdramashorts #chinesedrama ...,코딩테스트
83,0,🇰🇷(23.06.12.Mon.) 3 HOUR STUDY WITH ME/ 나도 이제 Python 개발자/ Background 🌧ASMR /스터디 윗미/코드윗미,HEODINK (공부하는 허딩크)_I'M STILL HUNGRY,2023-06-12,https://www.youtube.com/watch?v=9kOKGez6xKc,SUTDYWITHME #스터디윗미 #500시간코딩독학 #SelfTaughtcodingfor500hours #40대직장인자기계발 #파이썬독학 #python ...,코딩테스트
84,1,시니어 개발자가 주니어에게 바라는 딱 한 가지 | 오늘의집 최진한 개발자,EO 이오,2023-06-12,https://www.youtube.com/watch?v=p-VP3pT8GEg,"11년 차 시니어 개발자의 학창시절부터 지금까지 커리어, 인생 회고를 가져왔습니다. 게임에 빠진 학창시절부터 체대를 지나 직업전문 ...",코딩테스트
85,0,개발자 부려먹는 올바른 방법 (마지막ㅋㅋㅋㅋㅋ) #Shorts,조코딩 JoCoding,2023-06-12,https://www.youtube.com/watch?v=tGJygfiz998,"좋코딩2 1화 풀버전 보기 https://youtu.be/fF8j7cam-vw 멋쟁이사자처럼이 만든 최고의 IT 교육, 테킷! https://abit.ly/techit1st 조 ...",코딩테스트
86,0,"개발자, IT 기업 대표, 강사, 컨설턴트, 로비스트, 작가, 유튜버로 사는 나",한상훈,2023-06-12,https://www.youtube.com/watch?v=AEkceFwexbE,,코딩테스트
87,0,cs 공부 끝내기! 개발자 면접 기출! 자면서 들어도 강제 암기 [Stack &amp; Heap],TeamDiivelop,2023-06-12,https://www.youtube.com/watch?v=QYdl2wvSJ7Y,면접 때 다 대답하게 해드립니다. 자면서 틀어만 놓으세요. 단순한 문장과 키워드 반복으로 완벽 암기! 컴퓨터 싸이언스. 당신이 최고야 ...,코딩테스트
88,0,[Call of Duty  Modern Warfare 2] 인워 개발자보다 더 빨리 클리어 한 고지대 미션 타임어택 영상,구본석,2023-06-12,https://www.youtube.com/watch?v=3hqGM3jo3sY,,코딩테스트
89,0,[큐시즘 27기] 예비 개발자는 가방에 진짜 노트북만 넣고 다닐까? 🎒 | 💡What’s in KUMILY’s Bag💡 | EP.1,KUSITMS,2023-06-12,https://www.youtube.com/watch?v=fI11NedfnGk,안녕하세요 큐시즘입니다 : ) 큐시즘 27기의 활동이 끝나고 다들 잘 지내고 계신가요?   큐시즘에서 아직 헤어나오지 못한 여러분들을 ...,코딩테스트
